global_step,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,target_mean,gradient_norm,replay_size,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action_source
753,3,,,0.0,0.0,0.26080000000000003,,,,,,256,157.55510301351393,157.55510301351393,181,False,8,700,0.0,0.0,random
754,3,,,0.0,0.0,0.25995,,,,,,256,157.6876218657863,157.6876218657863,181,False,8,700,0.0,0.0,greedy
755,3,,,0.0,0.0,0.2591,,,,,,256,157.8217240790086,157.8217240790086,181,False,8,700,0.0,0.0,greedy
756,3,,,0.0,0.0,0.2582500000000001,0.00011730367259588093,0.2302388697862625,0.24564865231513977,0.23042039573192596,0.01855320669710636,256,157.35278990821223,157.35278990821223,182,True,8,700,0.0,0.0,greedy
757,4,0.0,132,0.0,0.0,0.2574000000000001,,,,,,256,157.16509219370116,157.16509219370116,182,False,8,700,0.0,0.0,greedy
758,4,,,0.0,0.0,0.25655000000000006,,,,,,256,157.26952876628877,157.26952876628877,182,False,8,700,0.0,0.0,greedy
759,4,,,0.0,0.0,0.25570000000000004,,,,,,256,157.39485184103927,157.39485184103927,182,False,8,700,0.0,0.0,greedy
760,4,,,0.0,0.0,0.25485,9.009582572616637e-05,0.22432629764080048,0.24460889399051666,0.23052263259887695,0.016599347814917564,256,156.9955967501633,156.9955967501633,183,True,8,700,0.0,0.0,greedy
761,4,,,0.0,0.0,0.254,,,,,,256,157.14063676228636,157.14063676228636,183,False,8,700,0.0,0.0,greedy
762,4,,,0.0,0.0,0.25315,,,,,,256,157.29820312566667,157.29820312566667,183,False,8,700,0.0,0.0,greedy
763,4,,,0.0,0.0,0.2523000000000001,,,,,,256,157.45776087061884,157.45776087061884,183,False,8,700,0.0,0.0,greedy
764,4,,,0.0,0.0,0.25145000000000006,7.076655310811475e-05,0.23008163273334503,0.24408859014511108,0.23058345913887024,0.01109564583748579,256,156.98036837223995,156.98036837223995,184,True,8,700,0.0,0.0,greedy
765,4,,,0.0,0.0,0.25060000000000004,,,,,,256,157.09294353615337,157.09294353615337,184,False,8,700,0.0,0.0,greedy
766,4,,,0.0,0.0,0.24975000000000003,,,,,,256,157.22941894715098,157.22941894715098,184,False,8,700,0.0,0.0,greedy
767,4,,,0.0,0.0,0.2489,,,,,,256,157.3689326074455,157.3689326074455,184,False,8,700,0.0,0.0,random
768,4,,,0.0,0.0,0.24805,7.181562250480056e-05,0.22771812975406647,0.2432565987110138,0.2304442673921585,0.011852523311972618,256,156.94869181657015,156.94869181657015,185,True,8,700,0.0,0.0,greedy
769,4,,,0.0,0.0,0.24719999999999998,,,,,,256,157.0670191304067,157.0670191304067,185,False,8,700,0.0,0.0,greedy
770,4,,,0.0,0.0,0.24635000000000007,,,,,,256,157.20169870026166,157.20169870026166,185,False,8,700,0.0,0.0,random
771,4,,,0.0,0.0,0.24550000000000005,,,,,,256,157.3464089345179,157.3464089345179,185,False,8,700,0.0,0.0,greedy
772,4,,,0.0,0.0,0.24465000000000003,6.144384678918868e-05,0.23680368065834045,0.2427978366613388,0.230634868144989,0.017698554322123528,256,157.0588428702313,157.0588428702313,186,True,8,700,0.0,0.0,greedy
773,4,,,0.0,0.0,0.24380000000000002,,,,,,256,157.1996642977379,157.1996642977379,186,False,8,700,0.0,0.0,greedy
774,4,,,0.0,0.0,0.24295,,,,,,256,157.3521703820016,157.3521703820016,186,False,8,700,0.0,0.0,greedy
775,4,,,0.0,0.0,0.24209999999999998,,,,,,256,157.51266406895647,157.51266406895647,186,False,8,700,0.0,0.0,greedy
776,4,,,0.0,0.0,0.24125000000000008,8.258128218585625e-05,0.22693601250648499,0.2413589209318161,0.23055951297283173,0.01712067611515522,256,157.1765007864295,157.1765007864295,187,True,8,700,0.0,0.0,greedy
777,4,,,0.0,0.0,0.24040000000000006,,,,,,256,157.3120620431929,157.3120620431929,187,False,8,700,0.0,0.0,greedy
778,4,,,0.0,0.0,0.23955000000000004,,,,,,256,157.45974444353524,157.45974444353524,187,False,8,700,0.0,0.0,greedy
779,4,,,0.0,0.0,0.23870000000000002,,,,,,256,157.60372100108444,157.60372100108444,187,False,8,700,0.0,0.0,greedy
780,4,,,0.0,0.0,0.23785,5.72512908547651e-05,0.22620749473571777,0.2398594617843628,0.23057088255882263,0.013012065552175045,256,157.28164090707952,157.28164090707952,188,True,8,700,0.0,0.0,greedy
781,4,,,0.0,0.0,0.237,,,,,,256,157.42400310823928,157.42400310823928,188,False,8,700,0.0,0.0,random
782,4,,,0.0,0.0,0.23614999999999997,,,,,,256,157.5795776870668,157.5795776870668,188,False,8,700,0.0,0.0,greedy
783,4,,,0.0,0.0,0.23530000000000006,,,,,,256,157.73710788076147,157.73710788076147,188,False,8,700,0.0,0.0,greedy
784,4,,,0.0,0.0,0.23445000000000005,4.69019687443506e-05,0.2282233089208603,0.23861606419086456,0.2305966168642044,0.011517519131302834,256,157.45424759106683,157.45424759106683,189,True,8,700,0.0,0.0,random
785,4,,,0.0,0.0,0.23360000000000003,,,,,,256,157.59827457179807,157.59827457179807,189,False,8,700,0.0,0.0,greedy
786,4,,,0.0,0.0,0.23275,,,,,,256,157.75564060670501,157.75564060670501,189,False,8,700,0.0,0.0,greedy
787,4,,,0.0,0.0,0.2319,,,,,,256,157.9126571238251,157.9126571238251,189,False,8,700,0.0,0.0,greedy
788,4,,,0.0,0.0,0.23104999999999998,4.153731424594298e-05,0.23021866381168365,0.23740342259407043,0.23064124584197998,0.01159630622714758,256,157.57781934602355,157.57781934602355,190,True,8,700,0.0,0.0,greedy
789,4,,,0.0,0.0,0.23019999999999996,,,,,,256,157.71711650142802,157.71711650142802,190,False,8,700,0.0,0.0,greedy
790,4,,,0.0,0.0,0.22935000000000005,,,,,,256,157.8714799847039,157.8714799847039,190,False,8,700,0.0,0.0,greedy
791,4,,,0.0,0.0,0.22850000000000004,,,,,,256,158.02590601877762,158.02590601877762,190,False,8,700,0.0,0.0,greedy
792,4,,,0.0,0.0,0.22765000000000002,2.089564804919064e-05,0.22648684680461884,0.23587314784526825,0.23056215047836304,0.008090926334261894,256,157.67565381252237,157.67565381252237,191,True,8,700,0.0,0.0,greedy
793,4,,,0.0,0.0,0.2268,,,,,,256,157.79821464855547,157.79821464855547,191,False,8,700,0.0,0.0,greedy
794,4,,,0.0,0.0,0.22594999999999998,,,,,,256,157.9233077097987,157.9233077097987,191,False,8,700,0.0,0.0,greedy
795,4,,,0.0,0.0,0.22509999999999997,,,,,,256,158.04520152495917,158.04520152495917,191,False,8,700,0.0,0.0,greedy
796,4,,,0.0,0.0,0.22425000000000006,1.6645291907479987e-05,0.23149201273918152,0.234957754611969,0.2304968684911728,0.007539352402091026,256,157.7178809110206,157.7178809110206,192,True,8,700,0.0,0.0,greedy
797,4,,,0.0,0.0,0.22340000000000004,,,,,,256,157.85295579202239,157.85295579202239,192,False,8,700,0.0,0.0,greedy
798,4,,,0.0,0.0,0.22255000000000003,,,,,,256,158.00077931150244,158.00077931150244,192,False,8,700,0.0,0.0,greedy
799,4,,,0.0,0.0,0.2217,,,,,,256,158.15645394781427,158.15645394781427,192,False,8,700,0.0,0.0,greedy
800,4,,,0.0,0.0,0.22085,8.941455234889872e-06,0.22808802127838135,0.23362338542938232,0.23060517013072968,0.00514262355864048,256,157.85937634264943,157.85937634264943,193,True,9,800,0.0,0.0,greedy
801,4,,,0.0,0.0,0.21999999999999997,,,,,,256,157.99326072990095,157.99326072990095,193,False,9,800,0.0,0.0,greedy
802,4,,,0.0,0.0,0.21914999999999996,,,,,,256,158.1370337452002,158.1370337452002,193,False,9,800,0.0,0.0,random
803,4,,,0.0,0.0,0.21830000000000005,,,,,,256,158.28868757717078,158.28868757717078,193,False,9,800,0.0,0.0,greedy
804,4,,,0.0,0.0,0.21745000000000003,6.1751215980621055e-06,0.22856464982032776,0.23256909847259521,0.23018887639045715,0.00390062783844769,256,158.02690282234155,158.02690282234155,194,True,9,800,0.0,0.0,greedy
805,4,,,0.0,0.0,0.21660000000000001,,,,,,256,158.164269648012,158.164269648012,194,False,9,800,0.0,0.0,greedy
806,4,,,0.0,0.0,0.21575,,,,,,256,158.30204674743874,158.30204674743874,194,False,9,800,0.0,0.0,greedy
807,4,,,0.0,0.0,0.21489999999999998,,,,,,256,158.4465188608846,158.4465188608846,194,False,9,800,0.0,0.0,greedy
808,4,,,0.0,0.0,0.21404999999999996,5.252985374681884e-06,0.22780531644821167,0.23171651363372803,0.23020412027835846,0.005120702553540468,256,158.16571617131623,158.16571617131623,195,True,9,800,0.0,0.0,greedy
809,4,,,0.0,0.0,0.21319999999999995,,,,,,256,158.2824232301333,158.2824232301333,195,False,9,800,0.0,0.0,random
810,4,,,0.0,0.0,0.21235000000000004,,,,,,256,158.40850224275079,158.40850224275079,195,False,9,800,0.0,0.0,greedy
811,4,,,0.0,0.0,0.21150000000000002,,,,,,256,158.55011608031867,158.55011608031867,195,False,9,800,0.0,0.0,greedy
812,4,,,0.0,0.0,0.21065,1.9629708276625024e-06,0.22915367782115936,0.23083484172821045,0.2301747053861618,0.002358072903007269,256,158.17598005213037,158.17598005213037,196,True,9,800,0.0,0.0,greedy
813,4,,,0.0,0.0,0.2098,,,,,,256,158.29660547120548,158.29660547120548,196,False,9,800,0.0,0.0,greedy
814,4,,,0.0,0.0,0.20895000000000008,,,,,,256,158.42699972816993,158.42699972816993,196,False,9,800,0.0,0.0,greedy
815,4,,,0.0,0.0,0.20810000000000006,,,,,,256,158.55084758686877,158.55084758686877,196,False,9,800,0.0,0.0,greedy
816,4,,,0.0,0.0,0.20725000000000005,1.7811928501032526e-06,0.22895336151123047,0.23017504811286926,0.23016417026519775,0.002358228201046586,256,158.1436815566265,158.1436815566265,197,True,9,800,0.0,0.0,random
817,4,,,0.0,0.0,0.20640000000000014,,,,,,256,158.26145012541463,158.26145012541463,197,False,9,800,0.0,0.0,greedy
818,4,,,0.0,0.0,0.20555000000000012,,,,,,256,158.3904678233663,158.3904678233663,197,False,9,800,0.0,0.0,greedy
819,4,,,0.0,0.0,0.2047000000000001,,,,,,256,158.52113830146286,158.52113830146286,197,False,9,800,0.0,0.0,greedy
820,4,,,0.0,0.0,0.2038500000000001,8.834693403514393e-07,0.22939357161521912,0.23096249997615814,0.23016180098056793,0.0015314334305003285,256,158.12455942119922,158.12455942119922,198,True,9,800,0.0,0.0,greedy
821,4,,,0.0,0.0,0.20300000000000007,,,,,,256,158.23152278404714,158.23152278404714,198,False,9,800,0.0,0.0,greedy
822,4,,,0.0,0.0,0.20215000000000005,,,,,,256,158.35669977735316,158.35669977735316,198,False,9,800,0.0,0.0,greedy
823,4,,,0.0,0.0,0.20130000000000003,,,,,,256,158.49193937652188,158.49193937652188,198,False,9,800,0.0,0.0,greedy
824,4,,,0.0,0.0,0.20045000000000013,5.700644010175893e-07,0.2297554910182953,0.2322865128517151,0.23017914593219757,0.0015482737217098475,256,158.18032729988656,158.18032729988656,199,True,9,800,0.0,0.0,greedy
825,4,,,0.0,0.0,0.1996000000000001,,,,,,256,158.3144018098159,158.3144018098159,199,False,9,800,0.0,0.0,greedy
826,4,,,0.0,0.0,0.1987500000000001,,,,,,256,158.4613791460874,158.4613791460874,199,False,9,800,0.0,0.0,greedy
827,4,,,0.0,0.0,0.19790000000000008,,,,,,256,158.61192661485697,158.61192661485697,199,False,9,800,0.0,0.0,greedy
828,4,,,0.0,0.0,0.19705000000000006,3.156022103212308e-06,0.22923165559768677,0.23348768055438995,0.23009556531906128,0.003134901402518153,256,158.31683052434073,158.31683052434073,200,True,9,800,0.0,0.0,greedy
829,4,,,0.0,0.0,0.19620000000000004,,,,,,256,158.43404326815744,158.43404326815744,200,False,9,800,0.0,0.0,greedy
830,4,,,0.0,0.0,0.19535000000000002,,,,,,256,158.5565531015766,158.5565531015766,200,False,9,800,0.0,0.0,greedy
831,4,,,0.0,0.0,0.19450000000000012,,,,,,256,158.67015242013926,158.67015242013926,200,False,9,800,0.0,0.0,greedy
832,4,,,0.0,0.0,0.1936500000000001,3.065551027248148e-06,0.2301434725522995,0.23470228910446167,0.2301551252603531,0.0028923675417900085,256,158.2077195108642,158.2077195108642,201,True,9,800,0.0,0.0,random
833,4,,,0.0,0.0,0.19280000000000008,,,,,,256,158.3325036567411,158.3325036567411,201,False,9,800,0.0,0.0,greedy
834,4,,,0.0,0.0,0.19195000000000007,,,,,,256,158.4674608050366,158.4674608050366,201,False,9,800,0.0,0.0,greedy
835,4,,,0.0,0.0,0.19110000000000005,,,,,,256,158.59925141228544,158.59925141228544,201,False,9,800,0.0,0.0,greedy
836,4,,,0.0,0.0,0.19025000000000003,3.1806362130737398e-06,0.2291591316461563,0.23527729511260986,0.23016998171806335,0.0028923824429512024,256,157.6467637617139,157.6467637617139,202,True,9,800,0.0,0.0,random
837,4,,,0.0,0.0,0.18940000000000012,,,,,,256,157.74195835583512,157.74195835583512,202,False,9,800,0.0,0.0,random
838,4,,,0.0,0.0,0.1885500000000001,,,,,,256,157.82704032239346,157.82704032239346,202,False,9,800,0.0,0.0,greedy
839,4,,,0.0,0.0,0.1877000000000001,,,,,,256,157.94047726154872,157.94047726154872,202,False,9,800,0.0,0.0,greedy
840,4,,,0.0,0.0,0.18685000000000007,0.0034916934091597795,0.23027925193309784,0.23624344170093536,0.20139670372009277,0.07304341346025467,256,157.62648737569654,157.62648737569654,203,True,9,800,0.0,0.0,greedy
841,4,,,0.0,0.0,0.18600000000000005,,,,,,256,157.76162331351253,157.76162331351253,203,False,9,800,0.0,0.0,greedy
842,4,,,0.0,0.0,0.18515000000000004,,,,,,256,157.90314525051218,157.90314525051218,203,False,9,800,0.0,0.0,greedy
843,4,,,0.0,0.0,0.18430000000000002,,,,,,256,158.04532245045988,158.04532245045988,203,False,9,800,0.0,0.0,greedy
844,4,,,0.0,0.0,0.1834500000000001,4.820220055989921e-06,0.22968396544456482,0.23380707204341888,0.230165496468544,0.0035754370037466288,256,157.75885232402982,157.75885232402982,204,True,9,800,0.0,0.0,greedy
845,4,,,0.0,0.0,0.1826000000000001,,,,,,256,157.88588225364387,157.88588225364387,204,False,9,800,0.0,0.0,greedy
846,4,,,0.0,0.0,0.18175000000000008,,,,,,256,158.0256462557259,158.0256462557259,204,False,9,800,0.0,0.0,greedy
847,4,,,0.0,0.0,0.18090000000000006,,,,,,256,158.1387646192694,158.1387646192694,204,False,9,800,0.0,0.0,greedy
848,4,,,0.0,0.0,0.18005000000000004,3.838972588710021e-06,0.22916749119758606,0.23143595457077026,0.2300901561975479,0.0035185939632356167,256,157.8025518280556,157.8025518280556,205,True,9,800,0.0,0.0,greedy
849,4,,,0.0,0.0,0.17920000000000003,,,,,,256,157.9088097287185,157.9088097287185,205,False,9,800,0.0,0.0,greedy
850,4,,,0.0,0.0,0.17835,,,,,,256,158.05321871289584,158.05321871289584,205,False,9,800,0.0,0.0,greedy
851,4,,,0.0,0.0,0.1775000000000001,,,,,,256,158.20218369130538,158.20218369130538,205,False,9,800,0.0,0.0,greedy
852,4,,,0.0,0.0,0.17665000000000008,4.291014192858711e-06,0.22784532606601715,0.2292482852935791,0.23012933135032654,0.004303830210119486,256,157.93915649708958,157.93915649708958,206,True,9,800,0.0,0.0,greedy
853,4,,,0.0,0.0,0.17580000000000007,,,,,,256,158.06175741400386,158.06175741400386,206,False,9,800,0.0,0.0,greedy
854,4,,,0.0,0.0,0.17495000000000005,,,,,,256,158.19521122307077,158.19521122307077,206,False,9,800,0.0,0.0,greedy
855,4,,,0.0,0.0,0.17410000000000003,,,,,,256,158.33460587319172,158.33460587319172,206,False,9,800,0.0,0.0,greedy
856,4,,,0.0,0.0,0.17325000000000002,5.263139428279828e-06,0.227218359708786,0.2297942042350769,0.23015105724334717,0.005198072176426649,256,158.05859727072158,158.05859727072158,207,True,9,800,0.0,0.0,greedy
857,4,,,0.0,0.0,0.1724000000000001,,,,,,256,158.17268869661774,158.17268869661774,207,False,9,800,0.0,0.0,greedy
858,4,,,0.0,0.0,0.1715500000000001,,,,,,256,158.30834872291558,158.30834872291558,207,False,9,800,0.0,0.0,greedy
859,4,,,0.0,0.0,0.17070000000000007,,,,,,256,158.45165250994467,158.45165250994467,207,False,9,800,0.0,0.0,greedy
860,4,,,0.0,0.0,0.16985000000000006,1.3556820704252459e-05,0.22503253817558289,0.22694402933120728,0.23009280860424042,0.009866250678896904,256,158.17648265160366,158.17648265160366,208,True,9,800,0.0,0.0,greedy
861,4,,,0.0,0.0,0.16900000000000004,,,,,,256,158.29999120706725,158.29999120706725,208,False,9,800,0.0,0.0,greedy
862,4,,,0.0,0.0,0.16815000000000002,,,,,,256,158.43426073591442,158.43426073591442,208,False,9,800,0.0,0.0,random
863,4,,,0.0,0.0,0.1673,,,,,,256,158.571639588181,158.571639588181,208,False,9,800,0.0,0.0,greedy
864,4,,,0.0,0.0,0.1664500000000001,1.552507274027448e-05,0.22459782660007477,0.22554698586463928,0.23012667894363403,0.011027642525732517,256,158.30356621574657,158.30356621574657,209,True,9,800,0.0,0.0,greedy
865,4,,,0.0,0.0,0.16560000000000008,,,,,,256,158.43002403122648,158.43002403122648,209,False,9,800,0.0,0.0,greedy
866,4,,,0.0,0.0,0.16475000000000006,,,,,,256,158.5683584344887,158.5683584344887,209,False,9,800,0.0,0.0,greedy
867,4,,,1.0,1.0,0.16390000000000005,,,,,,256,158.6994799101618,158.6994799101618,209,False,9,800,1.0,1.0,greedy
868,4,,,1.0,1.0,0.16305000000000003,1.1306474334560335e-05,0.22549575567245483,0.2277083694934845,0.23008328676223755,0.009161393158137798,256,158.42579370410235,158.42579370410235,210,True,9,800,0.0,0.0,greedy
869,4,,,1.0,1.0,0.1622,,,,,,256,158.54792143843497,158.54792143843497,210,False,9,800,0.0,0.0,greedy
870,4,,,1.0,1.0,0.16135,,,,,,256,158.6833614696242,158.6833614696242,210,False,9,800,0.0,0.0,greedy
871,4,,,1.0,1.0,0.1605000000000001,,,,,,256,158.8221790948582,158.8221790948582,210,False,9,800,0.0,0.0,random
872,4,,,1.0,1.0,0.15965000000000007,6.983056664466858e-06,0.2270502895116806,0.23021982610225677,0.23006123304367065,0.005794060416519642,256,158.50257815607728,158.50257815607728,211,True,9,800,0.0,0.0,greedy
873,4,,,1.0,1.0,0.15880000000000005,,,,,,256,158.61544595521255,158.61544595521255,211,False,9,800,0.0,0.0,greedy
874,4,,,1.0,1.0,0.15795000000000003,,,,,,256,158.737201610305,158.737201610305,211,False,9,800,0.0,0.0,greedy
875,4,,,1.0,1.0,0.15710000000000002,,,,,,256,158.85168999946637,158.85168999946637,211,False,9,800,0.0,0.0,greedy
876,4,,,1.0,1.0,0.15625,5.481329935719259e-06,0.22741182148456573,0.23065242171287537,0.23016959428787231,0.005563707556575537,256,158.42849065119242,158.42849065119242,212,True,9,800,0.0,0.0,greedy
877,4,,,1.0,1.0,0.1554000000000001,,,,,,256,158.53237703074038,158.53237703074038,212,False,9,800,0.0,0.0,greedy
878,4,,,1.0,1.0,0.15455000000000008,,,,,,256,158.64684002838618,158.64684002838618,212,False,9,800,0.0,0.0,greedy
879,4,,,1.0,1.0,0.15370000000000006,,,,,,256,158.7615515275512,158.7615515275512,212,False,9,800,0.0,0.0,greedy
880,4,,,1.0,1.0,0.15285000000000004,3.93460868508555e-06,0.2280367910861969,0.23134514689445496,0.23009853065013885,0.004124693106859922,256,158.48105703864798,158.48105703864798,213,True,9,800,0.0,0.0,greedy
881,4,,,1.0,1.0,0.15200000000000002,,,,,,256,158.60453644045043,158.60453644045043,213,False,9,800,0.0,0.0,greedy
882,4,,,1.0,1.0,0.15115,,,,,,256,158.7097480504485,158.7097480504485,213,False,9,800,0.0,0.0,greedy
883,4,,,1.0,1.0,0.1503,,,,,,256,158.82593851781837,158.82593851781837,213,False,9,800,0.0,0.0,greedy
884,4,,,1.0,1.0,0.14945000000000008,4.180037194601027e-06,0.22840899229049683,0.23212853074073792,0.2301643192768097,0.004539241082966328,256,158.56818525133102,158.56818525133102,214,True,9,800,0.0,0.0,random
885,4,,,1.0,1.0,0.14860000000000007,,,,,,256,158.69030613136377,158.69030613136377,214,False,9,800,0.0,0.0,random
886,4,,,1.0,1.0,0.14775000000000005,,,,,,256,158.82319114169235,158.82319114169235,214,False,9,800,0.0,0.0,greedy
887,4,,,1.0,1.0,0.14690000000000003,,,,,,256,158.96838230088255,158.96838230088255,214,False,9,800,0.0,0.0,random
888,4,,,1.0,1.0,0.14605,3.5679072425409686e-06,0.22928360104560852,0.23280659317970276,0.23006920516490936,0.003484423039481044,256,158.72397648538146,158.72397648538146,215,True,9,800,0.0,0.0,greedy
889,4,,,1.0,1.0,0.1452,,,,,,256,158.84926377058574,158.84926377058574,215,False,9,800,0.0,0.0,random
890,4,,,1.0,1.0,0.14434999999999998,,,,,,256,158.98221089021766,158.98221089021766,215,False,9,800,0.0,0.0,greedy
891,4,,,1.0,1.0,0.14350000000000007,,,,,,256,159.12366614575222,159.12366614575222,215,False,9,800,0.0,0.0,greedy
892,4,,,1.0,1.0,0.14265000000000005,1.9888977931259433e-06,0.23040257394313812,0.23354414105415344,0.23000477254390717,0.0018178296741098166,256,158.85351358740158,158.85351358740158,216,True,9,800,0.0,0.0,greedy
893,4,,,1.0,1.0,0.14180000000000004,,,,,,256,158.97304481293952,158.97304481293952,216,False,9,800,0.0,0.0,greedy
894,4,,,1.0,1.0,0.14095000000000002,,,,,,256,159.09972477455457,159.09972477455457,216,False,9,800,0.0,0.0,random
895,4,,,1.0,1.0,0.1401,,,,,,256,159.2311445028471,159.2311445028471,216,False,9,800,0.0,0.0,greedy
896,4,,,1.0,1.0,0.13924999999999998,3.328756065457128e-06,0.2312191128730774,0.23468570411205292,0.23020480573177338,0.003103891620412469,256,158.97521453998678,158.97521453998678,217,True,9,800,0.0,0.0,greedy
897,4,,,1.0,1.0,0.13840000000000008,,,,,,256,159.09501223472876,159.09501223472876,217,False,9,800,0.0,0.0,random
898,4,,,1.0,1.0,0.13755000000000006,,,,,,256,159.22612274537966,159.22612274537966,217,False,9,800,0.0,0.0,greedy
899,4,,,1.0,1.0,0.13670000000000004,,,,,,256,159.3574283061449,159.3574283061449,217,False,9,800,0.0,0.0,greedy
900,4,,,1.0,1.0,0.13585000000000003,2.5804909000726184e-06,0.2318490594625473,0.23299802839756012,0.23017917573451996,0.0036115876864641905,256,159.06975161012878,159.06975161012878,218,True,10,900,0.0,0.0,greedy
901,4,,,1.0,1.0,0.135,,,,,,256,159.18909323239922,159.18909323239922,218,False,10,900,0.0,0.0,greedy
902,4,,,1.0,1.0,0.13415,,,,,,256,159.31163807945708,159.31163807945708,218,False,10,900,0.0,0.0,greedy
903,4,,,1.0,1.0,0.13329999999999997,,,,,,256,159.44612899855204,159.44612899855204,218,False,10,900,0.0,0.0,greedy
904,4,,,1.0,1.0,0.13245000000000007,1.6272196035060915e-06,0.2322784960269928,0.2345832884311676,0.23251065611839294,0.0016661158297210932,256,159.14405286651427,159.14405286651427,219,True,10,900,0.0,0.0,greedy
905,4,,,1.0,1.0,0.13160000000000005,,,,,,256,159.24401569235522,159.24401569235522,219,False,10,900,0.0,0.0,greedy
906,4,,,1.0,1.0,0.13075000000000003,,,,,,256,159.35737537650274,159.35737537650274,219,False,10,900,0.0,0.0,greedy
907,4,,,1.0,1.0,0.12990000000000002,,,,,,256,159.47561183664527,159.47561183664527,219,False,10,900,0.0,0.0,greedy
908,4,,,1.0,1.0,0.12905,1.8061724631479592e-06,0.23242942988872528,0.23538413643836975,0.2326243370771408,0.0020420101936906576,256,159.19567332868715,159.19567332868715,220,True,10,900,0.0,0.0,greedy
909,4,,,1.0,1.0,0.12819999999999998,,,,,,256,159.31227851171954,159.31227851171954,220,False,10,900,0.0,0.0,greedy
910,4,,,1.0,1.0,0.12734999999999996,,,,,,256,159.43779220992192,159.43779220992192,220,False,10,900,0.0,0.0,greedy
911,4,,,1.0,1.0,0.12650000000000006,,,,,,256,159.5524321359394,159.5524321359394,220,False,10,900,0.0,0.0,greedy
912,4,,,1.0,1.0,0.12565000000000004,1.9988385702163214e-06,0.23237831890583038,0.23483604192733765,0.23234546184539795,0.002272549783810973,256,159.25784725581988,159.25784725581988,221,True,10,900,0.0,0.0,random
913,4,,,1.0,1.0,0.12480000000000002,,,,,,256,159.35721200247312,159.35721200247312,221,False,10,900,0.0,0.0,greedy
914,4,,,1.0,1.0,0.12395,,,,,,256,159.46543557109314,159.46543557109314,221,False,10,900,0.0,0.0,greedy
915,4,,,1.0,1.0,0.12309999999999999,,,,,,256,159.57589018583536,159.57589018583536,221,False,10,900,0.0,0.0,random
916,4,,,1.0,1.0,0.12224999999999997,1.9592043827287853e-06,0.2332214117050171,0.2350529134273529,0.23238641023635864,0.002572558354586363,256,159.26268747560337,159.26268747560337,222,True,10,900,0.0,0.0,random
917,4,,,1.0,1.0,0.12140000000000006,,,,,,256,159.37936804938164,159.37936804938164,222,False,10,900,0.0,0.0,greedy
918,4,,,1.0,1.0,0.12055000000000005,,,,,,256,159.5040210292765,159.5040210292765,222,False,10,900,0.0,0.0,greedy
919,4,,,1.0,1.0,0.11970000000000003,,,,,,256,159.6320354773758,159.6320354773758,222,False,10,900,0.0,0.0,greedy
920,4,,,1.0,1.0,0.11885000000000001,1.0540614994170028e-06,0.23271667957305908,0.234817773103714,0.23259246349334717,0.0014431870076805353,256,159.29637268399767,159.29637268399767,223,True,10,900,0.0,0.0,greedy
921,4,,,1.0,1.0,0.118,,,,,,256,159.41793379565496,159.41793379565496,223,False,10,900,0.0,0.0,greedy
922,4,,,1.0,1.0,0.11714999999999998,,,,,,256,159.54601717217594,159.54601717217594,223,False,10,900,0.0,0.0,greedy
923,4,,,1.0,1.0,0.11629999999999996,,,,,,256,159.67425206960982,159.67425206960982,223,False,10,900,0.0,0.0,greedy
924,4,,,1.0,1.0,0.11545000000000005,2.1649484551744536e-06,0.2342498004436493,0.2348504364490509,0.23240897059440613,0.0038327870424836874,256,159.36645555897326,159.36645555897326,224,True,10,900,0.0,0.0,greedy
925,4,,,1.0,1.0,0.11460000000000004,,,,,,256,159.4635295180583,159.4635295180583,224,False,10,900,0.0,0.0,greedy
926,4,,,1.0,1.0,0.11375000000000002,,,,,,256,159.5691673841757,159.5691673841757,224,False,10,900,0.0,0.0,random
927,4,,,1.0,1.0,0.1129,,,,,,256,159.68194525896374,159.68194525896374,224,False,10,900,0.0,0.0,greedy
928,4,,,1.0,1.0,0.11204999999999998,1.3363729749471531e-06,0.23351971805095673,0.23446403443813324,0.2323303520679474,0.00279265851713717,256,159.40077127791216,159.40077127791216,225,True,10,900,0.0,0.0,greedy
929,4,,,1.0,1.0,0.11119999999999997,,,,,,256,159.49384721878468,159.49384721878468,225,False,10,900,0.0,0.0,greedy
930,4,,,1.0,1.0,0.11034999999999995,,,,,,256,159.59291656698278,159.59291656698278,225,False,10,900,0.0,0.0,greedy
931,4,,,1.0,1.0,0.10950000000000004,,,,,,256,159.69582936165895,159.69582936165895,225,False,10,900,0.0,0.0,greedy
932,4,,,1.0,1.0,0.10865000000000002,1.2828743365389528e-06,0.2338068038225174,0.2347637116909027,0.2323690950870514,0.002911631017923355,256,159.28737154290445,159.28737154290445,226,True,10,900,0.0,0.0,greedy
933,4,,,1.0,1.0,0.1078,,,,,,256,159.40122544135752,159.40122544135752,226,False,10,900,0.0,0.0,greedy
934,4,,,1.0,1.0,0.10694999999999999,,,,,,256,159.51825895601905,159.51825895601905,226,False,10,900,0.0,0.0,greedy
935,4,,,1.0,1.0,0.10609999999999997,,,,,,256,159.61842353826705,159.61842353826705,226,False,10,900,0.0,0.0,random
